 citynumber, cityname, year, statenumber, murder, rape, robbery, assault, burglary, larceny, vehicletheft, policecivilian, policesworn,popcity,popstate,popstate1517,popstate1824,popstate2534,popprison,blackpct,femheadpct,edexppercap,welfarepercap
1,akron,71,36,38,100,772,362,4386,8595,4493,25,523,270666.7,10735,643,1302,1315,9063,17.97,13.58,600,133.3333
1,akron,72,36,31,105,758,400,4136,7620,4012,25,504,276000,10747,654,1308,1385,8276,18.44,13.66,633.9713,157.8947
1,akron,73,36,28,129,836,442,4979,8901,2016,25,484,276300,10767,664,1327,1441,7717,18.91,13.74,662.1622,171.1712
1,akron,74,36,49,121,856,452,6091,10868,1645,25,474,271800,10766,667,1347,1492,9326,19.38,13.82,598.3773,180.5274
1,akron,75,36,35,137,861,598,5662,13136,1584,26,500,273860,10770,657,1379,1536,11421,19.85,13.9,652.4164,182.1561
1,akron,76,36,22,128,686,609,5607,12730,1455,25,468,267000,10753,648,1400,1575,12525,20.32,13.98,731.1072,212.6538
1,akron,77,36,25,146,613,570,4633,10464,1238,33.33331,486,256843,10771,640,1416,1616,12846,20.79,14.06,750.8251,204.6205
1,akron,78,36,20,156,552,569,3370,9616,1315,39,477,245361,10795,632,1422,1648,13107,21.26,14.14,697.8527,226.9939
1,akron,79,36,19,156,491,452,3450,10373,1317,37,455,245051,10799,615,1426,1690,13360,21.73,14.22,692.8375,209.3664
1,akron,80,36,25,178,586,421,3740,12204,1294,39,430,237005,10803,593.6667,1410,1734,13489,22.2,14.3,666.2621,205.0971
1,akron,81,36,24,189,603,421,3852,12205,1231,37,452,237207,10788,569,1398,1784,14968,22.43,14.53,651.2651,237.6237
1,akron,82,36,15,146,606,342,3471,11086,1071,38,434,237538,10757,541,1371,1777,17317,22.66,14.76,633.6125,253.368
1,akron,83,36,19,128,645,637,3236,10447,837,36,423,236547,10738,520,1336,1787,18007,22.89,14.99,665.4254,268.5213
1,akron,84,36,19,152,491,810,3599,9590,977,34,450,230856,10739,514,1299,1800,18619,23.12,15.22,685.8784,291.9563
1,akron,85,36,17,158,511,1187,3197,9126,938,39,439,226704,10736,515,1261,1812,20864,23.35,15.45,732.4542,301.1066
1,akron,86,36,25,163,676,1581,3295,10571,1287,50,470,226877,10732,525,1220,1822,22463,23.58,15.68,778.9205,334.7784
1,akron,87,36,21,129,704,1292,4073,10346,1587,49,453,227552,10762,518,1189,1828,24240,23.81,15.91,782.8704,343.4213
1,akron,88,36,30,150,662,1170,3604,9899,1389,49,436,227158,10800,497,1169,1827,26462,24.04,16.14,792.4817,348.86
1,akron,89,36,20,179,745,1307,3358,9478,1640,52,447,222588,10829,466,1154,1814,30538,24.27,16.37,802.4194,349.1935
1,akron,90,36,18,193,773,1600,3513,9730,1669,59,426,223019,10862,451.643,1138.533,1789.848,31822,24.5,16.6,837.7964,377.9648
1,akron,91,36,40,223,995,1568,3984,9565,1765,62,429,224907,10932,447.345,1129.054,1769.003,35744,24.73,16.83,841.3284,411.8081
1,akron,92,36,24,204,966,1451,3353,9069,2170,68,434,226490,11005,452.559,1119.279,1737.673,38378,24.96,17.06,844.8604,445.6514
1,akron,93,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11061,458.49,1107.767,1698.429,40641,NA,NA,NA,NA
2,albuquer,71,32,31,103,667,988,6232,13701,1988,197,377,254666.7,1053,71,132,130,642,2.23,12.19,834.5679,172.8395
2,albuquer,72,32,23,154,857,1159,7023,12553,1705,155,389,251200,1078,73,136,140,597,2.26,12.08,846.89,179.4258
2,albuquer,73,32,28,169,909,1157,6942,11852,1623,137,447,262404,1104,76,142,148,726,2.29,11.97,828.8289,173.4234
2,albuquer,74,32,31,183,803,877,6547,12781,1472,161,486,278100,1130,78,146,156,902,2.32,11.86,778.9047,160.2434
2,albuquer,75,32,30,181,819,1353,7792,13720,1418,159,509,286238,1163,80,154,164,999,2.35,11.75,842.0074,144.9814
2,albuquer,76,32,28,186,871,1335,7790,16725,1491,184,496,292265,1195,82,161,174,1220,2.38,11.64,871.7047,145.8699
2,albuquer,77,32,31,207,754,1398,6568,13833,1164,214,491,292341,1225,82,166,184,1489,2.41,11.53,891.0891,151.8152
2,albuquer,78,32,37,187,694,1516,6191,12910,1331,188,465,291834,1252,82,169,193,1505,2.44,11.42,904.908,144.1718
2,albuquer,79,32,47,215,815,1602,7298,15613,1751,250,472,302120,1281,82,177,209,1466,2.47,11.31,911.8457,161.157
2,albuquer,80,32,50,225,993,1740,8081,16808,1429,306,499,328837,1310,78,178.3333,219.6667,1199,2.5,11.2,862.8641,155.3398
2,albuquer,81,32,45,213,1107,1620,9074,16984,1571,241,557,336840,1333,76,181,227,1345,2.55,11.29,874.5875,166.1166
2,albuquer,82,32,26,199,926,1508,7980,17214,1361,289,564,344962,1364,73,182,233,1447,2.6,11.38,879.58,167.2867
2,albuquer,83,32,24,206,909,1815,7733,17087,1476,299,592,355163,1394,70,183,240,1708,2.65,11.47,908.7706,159.6973
2,albuquer,84,32,28,210,1215,2162,8686,17485,1622,308,620,356366,1417,70,180,244,1908,2.7,11.56,902.3943,162.6605
2,albuquer,85,32,42,238,1247,2578,9186,17935,1932,462,644,357051,1439,71,176,248,2112,2.75,11.65,926.1633,166.6453
2,albuquer,86,32,49,247,1248,2748,9746,19490,1988,371,683,364196,1463,74,172,253,2306,2.8,11.74,976.0365,180.3814
2,albuquer,87,32,48,211,987,2599,9965,20913,2285,367,710,371756,1479,73,166,256,2586,2.85,11.83,887.9312,193.5914
2,albuquer,88,32,49,190,928,3108,11042,20950,2705,371,729,378176,1491,72,160,256,2723,2.9,11.92,881.1362,207.1286
2,albuquer,89,32,41,178,1032,3445,9672,21670,2306,389,760,384801,1504,69,156,256,3120,2.95,12.01,916.9355,209.6774
2,albuquer,90,32,34,222,1030,3835,9497,22130,1973,390,793,384736,1520,68.512,152.781,256.051,3067,3,12.1,943.3818,231.8286
2,albuquer,91,32,51,261,1307,3972,10348,22024,2470,372,803,393148,1547,69.546,153.13,253.424,3016,3.05,12.19,973.4318,270.8487
2,albuquer,92,32,42,294,1460,4372,8705,20236,2905,304,787,401529,1581,72.072,155.769,250.805,3154,3.1,12.28,1003.482,309.8688
2,albuquer,93,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616,74.442,158.983,247.116,3373,NA,NA,NA,NA
3,anaheim,71,5,5,56,223,165,4118,7730,855,55,237,175004,20346,1139,2587,2793,17474,0.21,9.83,762.963,424.6913
3,anaheim,72,5,14,78,249,321,4661,7106,860,56,260,183600,20585,1165,2608,2980,16970,0.32,9.86,811.0048,449.7607
3,anaheim,73,5,6,94,438,409,4804,6597,925,66,280,184000,20868,1191,2684,3126,19794,0.43,9.89,797.2973,423.4234
3,anaheim,74,5,5,90,462,527,5151,8344,1104,89,288,187400,21173,1212,2772,3264,21897,0.54,9.92,811.3589,383.3671
3,anaheim,75,5,6,79,537,580,5454,8795,1123,92,281,192454,21537,1220,2880,3409,17296,0.65,9.95,847.5837,351.3011
3,anaheim,76,5,10,86,502,591,5222,9108,1254,96,288,196400,21935,1241,2980,3570,18113,0.76,9.98,934.9736,376.0984
3,anaheim,77,5,6,121,596,407,5675,8028,1210,105,294,200484,22350,1256,3065,3736,17338,0.87,10.01,920.7921,391.0891
3,anaheim,78,5,9,95,553,469,5630,7225,1436,112,290,204772,22839,1265,3141,3894,19550,0.98,10.04,943.2515,409.5092
3,anaheim,79,5,7,96,613,460,5866,8394,1573,98,292,209970,23255,1250,3214,4064,21260,1.09,10.07,789.2562,370.5234
3,anaheim,80,5,19,112,622,525,5996,8290,1567,99,271,218468,23797,1228.667,3264.667,4302.667,23264,1.2,10.1,771.8447,347.0874
3,anaheim,81,5,19,135,576,525,5843,8618,1486,108,318,224282,24285,1184,3301,4545,27913,1.33,10.25,787.6788,382.8383
3,anaheim,82,5,11,108,582,484,5343,9047,1561,117,326,229528,24820,1148,3316,4693,33583,1.46,10.4,748.5074,375.0273
3,anaheim,83,5,11,108,439,500,4461,8663,1410,118,321,233705,25362,1131,3315,4862,38025,1.59,10.55,723.0884,355.5932
3,anaheim,84,5,14,105,631,481,5018,9398,1422,112,318,235610,25847,1141,3299,5009,41652,1.72,10.7,726.2258,343.9584
3,anaheim,85,5,16,107,601,438,5160,9543,1706,125,316,240283,26444,1173,3296,5165,48326,1.85,10.85,785.3521,350.4481
3,anaheim,86,5,11,111,695,540,5352,9193,2042,134,326,245897,27106,1215,3292,5317,57725,1.98,11,826.7067,353.318
3,anaheim,87,5,14,91,659,510,4892,8733,2407,136,321,246815,27781,1214,3314,5447,64812,2.11,11.15,859.8782,359.4338
3,anaheim,88,5,19,107,620,696,4805,9344,2658,139,325,251045,28468,1187,3357,5558,73780,2.24,11.3,852.3222,366.2318
3,anaheim,89,5,27,113,755,756,4467,9128,3017,141,321,251146,29218,1152,3427,5649,84338,2.37,11.45,878.2258,376.6129
3,anaheim,90,5,20,94,975,713,4217,9761,3316,149,344,266406,29905,1160.291,3427.423,5688.272,94122,2.5,11.6,909.7169,383.3206
3,anaheim,91,5,25,111,983,823,4289,10108,3112,176,348,271955,30416,1152.656,3307.971,5722.288,98515,2.63,11.75,936.5314,422.8782
3,anaheim,92,5,35,90,891,732,3961,9546,3476,178,351,276314,30909,1175.748,3200.984,5720.233,105467,2.76,11.9,963.3459,462.4359
3,anaheim,93,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31217,1183.264,3101.533,5669.01,115573,NA,NA,NA,NA
4,arlingto,71,44,2,12,38,115,837,3754,448,14,113,NA,11510,693,1492,1470,15989,0.83,5.96,609.8765,145.679
4,arlingto,72,44,6,27,45,136,1066,3663,476,15,122,174524,11759,712,1530,1582,15709,1.06,6.12,633.9713,153.1101
4,arlingto,73,44,5,20,77,188,1232,4157,514,18,138,174500,12019,729,1587,1679,17238,1.29,6.28,646.3964,150.9009
4,arlingto,74,44,5,35,95,143,1491,4965,522,26,142,175000,12268,744,1643,1774,16833,1.52,6.44,636.9168,135.9026
4,arlingto,75,44,5,28,113,132,1445,5654,380,32,150,160000,12568,754,1714,1875,18937,1.75,6.6,674.7212,135.6877
4,arlingto,76,44,5,30,99,140,1448,5614,403,32,167,166200,12903,770,1786,1989,20717,1.98,6.76,750.4393,152.8998
4,arlingto,77,44,4,34,85,266,1361,5273,487,36,172,145674,13192,779,1839,2094,22980,2.21,6.92,719.4719,155.1155
4,arlingto,78,44,6,43,132,269,1653,5999,573,33,183,140401,13498,785,1888,2193,24575,2.44,7.08,763.8036,141.1043
4,arlingto,79,44,11,52,190,373,2030,6570,753,53,199,150825,13887,787,1944,2313,26522,2.67,7.24,713.4986,144.6281
4,arlingto,80,44,7,72,196,531,2434,7232,869,53,200,161192,14339,787,2000,2465,29892,2.9,7.4,702.6699,127.4272
4,arlingto,81,44,12,102,212,373,2508,7415,919,53,200,167848,14746,767,2020,2624,31502,3.45,7.6,675.4675,134.2134
4,arlingto,82,44,7,67,191,342,2732,7153,933,53,216,173821,15332,760,2057,2765,36149,4,7.8,674.0199,113.1566
4,arlingto,83,44,7,75,186,317,2886,7754,994,66,244,178871,15753,752,2068,2891,35259,4.55,8,751.3615,125.5655
4,arlingto,84,44,13,93,200,459,3041,9654,1324,88,263,191475,16009,762,2038,2966,36682,5.1,8.2,762.4768,126.4809
4,arlingto,85,44,18,105,299,688,3502,13280,1742,90,304,218931,16275,785,2005,3040,37532,5.65,8.4,800.5004,126.3142
4,arlingto,86,44,22,120,518,790,4475,12263,2047,95,324,223106,16563,821,1965,3106,38534,6.2,8.6,845.291,128.2733
4,arlingto,87,44,18,92,511,791,4749,11769,2302,115,336,251372,16624,821,1917,3107,38821,6.75,8.8,826.556,139.823
4,arlingto,88,44,13,110,568,697,4968,12783,2483,126,343,251712,16669,799,1887,3088,40437,7.3,9,832.4537,151.8985
4,arlingto,89,44,11,88,552,899,5177,13018,2631,96,350,259796,16807,763,1897,3092,44022,7.85,9.2,847.5806,159.6774
4,arlingto,90,44,8,139,586,1143,4498,13192,2743,107,350,261721,17045,757.437,1898.371,3086.288,50042,8.4,9.4,873.7568,193.5731
4,arlingto,91,44,26,166,700,1216,4778,15076,3379,110,359,267306,17344,759.972,1884.586,3095.557,51677,8.95,9.6,847.2325,234.6863
4,arlingto,92,44,16,146,725,1169,4290,13800,2947,109,370,272037,17667,776.28,1884.681,3087.613,60467,9.5,9.8,820.7082,275.7996
4,arlingto,93,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18022,788.134,1903.1,3078.601,92013,NA,NA,NA,NA
5,atlanta,71,11,230,268,2207,1935,13726,18301,4034,171,1166,480333.3,4710,284,618,631,6777,53.01,21.36,604.9383,180.2469
5,atlanta,72,11,255,256,3074,2143,14676,17805,4150,222,1243,497600,4807,293,620,678,8225,54.52,21.42,614.8325,203.3493
5,atlanta,73,11,263,468,4140,2650,15901,16739,4897,199,1458,499000,4907,300,636,718,8310,56.03,21.48,599.0991,234.2343
5,atlanta,74,11,248,440,4357,3369,16802,19320,4114,308,1586,490767,4995,306,653,752,9289,57.54,21.54,590.2637,180.5274
5,atlanta,75,11,185,443,3887,3518,14501,22612,3738,453,1415,490584,5059,307,670,781,10421,59.05,21.6,617.1004,189.5911
5,atlanta,76,11,154,477,3380,3518,12455,26075,3448,335,1251,457300,5126,309,692,812,11025,60.56,21.66,623.9016,173.9895
5,atlanta,77,11,138,510,3354,3593,12295,22549,3158,328,1225,440300,5212,312,708,844,11243,62.07,21.72,608.9109,168.3168
5,atlanta,78,11,144,592,4119,3990,15185,25874,3966,261,1118,456000,5286,313,717,868,10833,63.58,21.78,595.092,171.7792
5,atlanta,79,11,231,656,5189,4639,16111,27424,4474,331,1116,423103,5391,316,729,902,11666,65.09,21.84,640.4958,163.9118
5,atlanta,80,11,201,671,4733,5470,16812,27502,4005,337,1223,422474,5487,314.6667,733,939.3333,11922,66.6,21.9,577.6699,156.5534
5,atlanta,81,11,182,644,4507,5246,17458,28966,3566,352,1294,435626,5568,306,743,978,12377,66.65,22.05,584.1584,180.418
5,atlanta,82,11,152,613,3999,5722,15134,27818,3526,283,1340,441103,5650,295,749,994,14038,66.7,22.2,566.9704,170.2377
5,atlanta,83,11,141,619,3552,5014,12501,23566,3020,288,1315,448635,5729,285,754,1014,14935,66.75,22.35,581.6501,179.0635
5,atlanta,84,11,135,632,4029,5729,10813,24110,3184,287,1276,442951,5835,284,758,1041,14596,66.8,22.5,589.0049,170.5924
5,atlanta,85,11,145,683,4792,5990,12192,29372,4331,289,1278,436214,5963,290,759,1072,15363,66.85,22.65,631.709,160.6488
5,atlanta,86,11,186,681,5428,6867,13454,30380,6072,305,1326,445617,6085,302,754,1103,15850,66.9,22.8,695.1472,174.6466
5,atlanta,87,11,207,636,5100,6950,14927,31559,7512,304,1346,429953,6209,304,749,1132,17724,66.95,22.95,738.6564,184.1694
5,atlanta,88,11,217,721,5972,9001,15556,37306,9314,309,1395,444995,6317,300,747,1153,18018,67,23.1,770.2321,220.8283
5,atlanta,89,11,246,691,6796,9119,17202,42660,11527,331,1518,426482,6411,288,746,1165,19619,67.05,23.25,784.6774,236.2903
5,atlanta,90,11,231,695,6109,9062,15519,33020,11157,364,1569,394017,6506,281.218,742.379,1175.878,21671,67.1,23.4,826.3198,254.7819
5,atlanta,91,11,205,638,6479,8967,13861,35237,11011,568,1533,403085,6624,277.737,736.35,1185.411,23009,67.15,23.55,801.476,301.845
5,atlanta,92,11,198,627,5824,9207,13065,33903,8451,472,1524,410876,6765,282.504,735.812,1189.333,24848,67.2,23.7,776.6323,348.9081
5,atlanta,93,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6902,289.055,737.985,1188.514,27079,NA,NA,NA,NA
6,austin,71,44,27,66,372,1119,4334,10304,1053,100,314,266333.3,11510,693,1492,1470,15989,11.75,11.63,609.8765,145.679
6,austin,72,44,38,62,285,966,4046,9334,981,149,453,273933,11759,712,1530,1582,15709,11.8,11.46,633.9713,153.1101
6,austin,73,44,26,90,309,978,4462,9625,1066,145,446,287000,12019,729,1587,1679,17238,11.85,11.29,646.3964,150.9009
6,austin,74,44,35,156,426,472,5542,11419,1110,176,462,287061,12268,744,1643,1774,16833,11.9,11.12,636.9168,135.9026
6,austin,75,44,33,190,529,463,6264,13445,1247,193,446,300400,12568,754,1714,1875,18937,11.95,10.95,674.7212,135.6877
6,austin,76,44,24,181,518,479,6386,15260,1250,186,444,284908,12903,770,1786,1989,20717,12,10.78,750.4393,152.8998
6,austin,77,44,33,187,512,528,7243,13796,1237,236,442,321900,13192,779,1839,2094,22980,12.05,10.61,719.4719,155.1155
6,austin,78,44,35,194,635,549,6886,15079,1341,196,460,331557,13498,785,1888,2193,24575,12.1,10.44,763.8036,141.1043
6,austin,79,44,43,216,577,659,7766,16390,1586,211,519,337727,13887,787,1944,2313,26522,12.15,10.27,713.4986,144.6281
6,austin,80,44,43,237,678,765,7216,19558,1569,202,542,343425,14339,787,2000,2465,29892,12.2,10.1,702.6699,127.4272
6,austin,81,44,39,263,669,574,7875,19838,1609,204,578,357607,14746,767,2020,2624,31502,12.22,10.19,675.4675,134.2134
6,austin,82,44,57,235,635,605,8774,20114,1391,225,602,370331,15332,760,2057,2765,36149,12.24,10.28,674.0199,113.1566
6,austin,83,44,58,240,665,571,7966,18889,1423,242,590,381091,15753,752,2068,2891,35259,12.26,10.37,751.3615,125.5655
6,austin,84,44,59,264,768,557,8389,20097,1687,262,625,385237,16009,762,2038,2966,36682,12.28,10.46,762.4768,126.4809
6,austin,85,44,52,489,1076,746,10261,24308,2112,338,681,406469,16275,785,2005,3040,37532,12.3,10.55,800.5004,126.3142
6,austin,86,44,48,388,1124,1107,12454,28469,2266,319,747,414220,16563,821,1965,3106,38534,12.32,10.64,845.291,128.2733
6,austin,87,44,39,284,985,1005,11417,28486,2122,324,761,469542,16624,821,1917,3107,38821,12.34,10.73,826.556,139.823
6,austin,88,44,43,247,1018,1200,11990,34056,2119,280,787,467423,16669,799,1887,3088,40437,12.36,10.82,832.4537,151.8985
6,austin,89,44,31,235,1019,1320,11160,33556,2707,272,756,468907,16807,763,1897,3092,44022,12.38,10.91,847.5806,159.6774
6,austin,90,44,46,280,1461,1539,11371,35955,3891,293,768,465622,17045,757.437,1898.371,3086.288,50042,12.4,11,873.7568,193.5731
6,austin,91,44,49,276,1555,1088,11591,34417,4739,314,811,475558,17344,759.972,1884.586,3095.557,51677,12.42,11.09,847.2325,234.6863
6,austin,92,44,37,294,1450,1069,10208,35336,4570,334,825,483975,17667,776.28,1884.681,3087.613,60467,12.44,11.18,820.7082,275.7996
6,austin,93,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18022,788.134,1903.1,3078.601,92013,NA,NA,NA,NA
7,baltimor,71,21,323,537,9480,6556,18481,32435,8938,464,3424,896666.7,4023,233,488,546,4950,47.24,21.63,800,177.7778
7,baltimor,72,21,330,465,9584,6365,16986,27804,8350,558,3524,895683,4081,242,488,582,5578,48.08,21.66,815.7894,203.3493
7,baltimor,73,21,280,499,8612,6415,15606,25795,8242,628,3571,892600,4109,248,499,604,5799,48.92,21.69,844.5946,222.973
7,baltimor,74,21,293,486,10208,6379,18790,30865,9214,623,3527,885634,4133,253,512,621,6247,49.76,21.72,803.2455,212.9818
7,baltimor,75,21,259,463,9055,6309,15787,30936,7602,570,3377,864100,4157,253,529,638,6965,50.6,21.75,910.7807,206.3197
7,baltimor,76,21,200,460,7755,5776,15319,32162,5887,556,3455,860974,4172,254,542,655,7912,51.44,21.78,908.6116,217.9262
7,baltimor,77,21,171,499,7563,6050,15257,31560,6187,601,3410,827494,4195,253,549,672,8148,52.28,21.81,938.9439,234.3234
7,baltimor,78,21,197,554,8097,5811,15793,33137,5874,575,3337,781730,4212,251,552,685,7966,53.12,21.84,891.1043,222.3926
7,baltimor,79,21,245,564,8482,6232,16915,34537,6769,555,3171,790901,4223,247,553,703,7860,53.96,21.87,844.3526,216.2534
7,baltimor,80,21,216,560,10020,5775,17659,36854,5620,555,3171,784554,4226,245.6667,551.6667,733.6667,7731,54.8,21.9,774.2719,217.233
7,baltimor,81,21,228,565,10715,6229,18446,36066,5314,559,3032,797429,4262,238,556,757,8912,55.24,22.17,756.8757,234.3234
7,baltimor,82,21,227,550,9347,6559,16315,35456,4452,525,3056,798175,4283,228,554,759,11032,55.68,22.44,741.6818,219.1828
7,baltimor,83,21,201,497,9167,6267,14547,33528,4460,530,3056,805527,4314,218,555,771,11979,56.12,22.71,769.411,235.3053
7,baltimor,84,21,215,564,8002,6800,13837,30530,5415,510,3031,788604,4366,213,552,787,12442,56.56,22.98,780.5496,237.6837
7,baltimor,85,21,213,592,7771,6922,13872,30732,6019,520,2965,771097,4414,210,547,803,12303,57,23.25,756.9494,257.2528
7,baltimor,86,21,240,660,7989,6340,14321,29850,6873,517,2976,783542,4488,211,543,823,12559,57.44,23.52,795.2656,265.77
7,baltimor,87,21,226,595,7466,6008,13475,30319,7464,543,2929,764893,4566,206,538,845,12912,57.88,23.79,823.239,272.6021
7,baltimor,88,21,234,517,7396,6574,14251,32606,8443,553,2993,763880,4659,196,531,868,13572,58.32,24.06,842.933,283.4141
7,baltimor,89,21,262,541,7966,6849,14315,33267,8173,540,2915,763138,4727,182,520,887,15378,58.76,24.33,859.6774,288.7097
7,baltimor,90,21,305,687,9477,7473,14753,35383,9911,551,2839,736014,4798,175.227,505.513,899.936,16734,59.2,24.6,907.4216,304.5142
7,baltimor,91,21,304,701,10770,7257,16230,39213,10593,562,2893,748099,4859,173.009,485.63,900.77,17824,59.64,24.87,976.3838,326.1992
7,baltimor,92,21,335,749,12263,8452,16298,40717,11300,547,2844,755517,4914,175.967,467.172,890.935,18808,60.08,25.14,1045.346,347.8843
7,baltimor,93,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4958,178.923,453.199,875.669,19121,NA,NA,NA,NA
8,birmingh,71,1,82,98,465,1470,4857,8600,2894,99,575,299333.3,3497,220,432,416,3823,42.733,17.75,538.2716,180.2469
8,birmingh,72,1,76,103,757,1310,5189,8637,2409,104,598,293086,3540,225,439,439,3632,44.166,17.8,531.1005,177.0335
8,birmingh,73,1,63,197,906,1792,5825,8083,3065,121,637,292325,3581,227,451,460,3693,45.599,17.85,540.5405,184.6847
8,birmingh,74,1,76,188,1193,2100,7161,9314,3269,125,652,289132,3628,229,462,483,4259,47.032,17.9,551.7241,144.0162
8,birmingh,75,1,89,177,1555,1543,6855,11884,3356,137,644,288732,3681,230,476,506,4420,48.465,17.95,607.8066,154.2751
8,birmingh,76,1,76,168,851,1618,6028,14320,3013,110,619,282000,3737,231,491,531,3032,49.898,18,650.2636,156.4148
8,birmingh,77,1,87,167,989,1622,6101,13053,2956,169.3333,679,300680,3783,230,500,553,6096,51.331,18.05,650.165,168.3168
8,birmingh,78,1,74,191,966,1738,6859,13662,3169,180,702,310297,3834,230,508,570,5529,52.764,18.1,684.0491,156.4417
8,birmingh,79,1,93,285,1474,1476,8267,16881,3386,185,684,288338,3869,227,511,587,5464,54.197,18.15,680.4408,162.5344
8,birmingh,80,1,88,275,1700,1427,10062,18474,3380,173,678,282081,3903,223,516.3333,603,6368,55.63,18.2,621.3593,171.1165
8,birmingh,81,1,97,267,1502,1426,10128,17771,3058,149,653,286065,3918,214,519,621,7199,56.397,18.55,608.3608,149.615
8,birmingh,82,1,91,230,1291,1272,8275,16076,3440,138,659,288037,3925,204,517,622,8581,57.164,18.9,626.7526,142.3721
8,birmingh,83,1,70,253,1253,1430,7127,13779,2905,143,653,289357,3934,195,513,628,9641,57.931,19.25,650.0896,141.8746
8,birmingh,84,1,60,234,1162,1451,6474,13998,3094,186,623,286418,3952,192,505,636,10246,58.698,19.6,626.7712,142.5247
8,birmingh,85,1,97,283,1435,1535,7173,14042,3511,184,619,281973,3973,194,493,646,10749,59.465,19.95,676.8074,154.5866
8,birmingh,86,1,88,325,1583,1773,7784,13405,3508,197,666,286756,3992,200,478,654,11504,60.232,20.3,723.6656,168.6976
8,birmingh,87,1,84,311,1591,1546,7250,13726,3288,187,646,282171,4016,201,466,660,12602,60.999,20.65,687.8009,138.3793
8,birmingh,88,1,92,246,1292,1786,6783,13235,2960,200,644,283237,4024,196,457,658,12357,61.766,21,724.7856,143.8034
8,birmingh,89,1,100,258,1766,1896,6529,12100,3699,193,700,278011,4030,187,450,653,13575,62.533,21.35,754.0322,155.6452
8,birmingh,90,1,125,267,1799,2002,6958,13728,5073,214,723,265968,4048,182.23,445.473,647.302,15365,63.3,21.7,783.4736,203.5195
8,birmingh,91,1,139,279,1861,4629,7894,14869,4224,210,724,269313,4087,180.507,446.836,643.787,16400,64.067,22.05,787.4539,250.9225
8,birmingh,92,1,133,362,1854,3795,7447,15231,3731,227,763,272407,4131,182.142,450.187,640.174,16938,64.834,22.4,791.4341,298.3255
8,birmingh,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4181,183.119,453.842,638.455,18169,NA,NA,NA,NA
9,boston,71,22,116,235,4735,1907,12439,12457,16027,371,2720,633333.3,5739,316,709,691,2203,16.91,21.87,632.0988,375.3087
9,boston,72,22,104,262,5037,2015,10173,10194,15563,349,2687,630900,5762,324,711,739,1856,17.52,21.24,760.7655,394.7368
9,boston,73,22,135,376,5969,2190,13731,12093,17998,278,2565,625000,5784,331,727,776,1981,18.13,20.61,770.2703,407.6577
9,boston,74,22,134,351,7195,2582,16403,16686,22371,379,2498,617992,5777,335,729,809,2226,18.74,19.98,756.5922,401.6227
9,boston,75,22,119,453,7778,3036,18892,22033,28219,395,2425,616120,5762,333,742,835,2242,19.35,19.35,752.7881,395.9108
9,boston,76,22,81,392,6125,3290,15834,23992,26441,481,2301,619437,5749,333,754,861,2651,19.96,18.72,762.7416,365.5536
9,boston,77,22,75,408,5655,3284,14793,21353,21427,324,2166,619321,5744,331,765,883,2789,20.57,18.09,745.8746,391.0891
9,boston,78,22,72,475,5635,3853,15064,20620,19647,832,2102,616225,5743,329,773,895,2785,21.18,17.46,730.0613,381.9018
9,boston,79,22,92,464,6600,4236,15662,23121,20056,277,2187,599582,5746,324,784,915,2877,21.79,16.83,753.4435,377.4105
9,boston,80,22,92,484,7526,4376,17032,25225,21020,420,2108,562582,5743,314.6667,784,943,3150,22.4,16.2,683.2524,381.068
9,boston,81,22,100,531,9248,4192,16694,27137,21741,340,1595,566679,5768,306,794,980,3791,22.72,16.26,652.3652,383.9384
9,boston,82,22,93,366,6531,3980,14286,27079,21704,392,1737,567758,5771,293,793,986,4238,23.04,16.32,594.3177,374.6942
9,boston,83,22,90,367,6713,4195,11471,26419,18047,317,1846,566551,5800,282,792,1008,4372,23.36,16.38,609.4816,369.974
9,boston,84,22,82,460,5539,4476,11446,24333,17219,326,1762,565192,5841,276,786,1036,4738,23.68,16.44,621.657,368.377
9,boston,85,22,87,532,6232,5036,11470,26938,17778,373,1829,573131,5881,272,776,1062,5160,24,16.5,675.4833,382.1835
9,boston,86,22,105,516,6225,5549,10485,26553,19574,595,1946,574107,5903,270,757,1083,5396,24.32,16.56,721.9523,435.3292
9,boston,87,22,76,550,5408,5920,10412,26791,18260,595,1972,575882,5936,260,742,1098,5972,24.64,16.62,752.3582,449.0098
9,boston,88,22,93,558,5233,6291,9163,28542,16698,691,1927,579921,5981,243,739,1109,6455,24.96,16.68,779.7218,472.7413
9,boston,89,22,99,483,5866,6471,9882,30794,16408,687,1953,580095,6016,225,730,1109,7268,25.28,16.74,801.6129,491.129
9,boston,90,22,143,539,6022,6960,10238,29642,14513,683,1979,574283,6018,213.887,707.641,1095.84,8014,25.6,16.8,781.1783,563.8868
9,boston,91,22,113,486,4784,6446,10029,26726,13455,627,1989,572454,6002,205.301,669.436,1084.598,8821,25.92,16.86,781.5498,663.4686
